0,1,0.02400000000000091,2018.04.28 06:00,0.02400000000000091,
1,1,0.0350000000000108,2018.04.28 05:00,0.05900000000001171,
2,-1,-0.08499999999999375,2018.04.28 04:00,-0.025999999999982037,
3,1,0.0210000000000008,2018.04.28 03:00,-0.004999999999981238,
4,-1,-0.03300000000000125,2018.04.28 02:00,-0.03799999999998249,
5,1,0.04599999999999227,2018.04.28 01:00,0.008000000000009777,
6,-1,-0.1289999999999907,2018.04.28 00:00,-0.12099999999998093,
7,-1,-0.1090000000000089,2018.04.27 23:00,-0.22999999999998982,
8,-1,-0.004999999999995453,2018.04.27 22:00,-0.23499999999998528,
9,1,0.01000000000000512,2018.04.27 21:00,-0.22499999999998016,
10,1,0.004999999999995453,2018.04.27 20:00,-0.2199999999999847,
11,-1,-0.07500000000000284,2018.04.27 19:00,-0.29499999999998755,
12,-1,-0.01800000000000068,2018.04.27 18:00,-0.31299999999998823,
13,1,0.08699999999998909,2018.04.27 17:00,-0.22599999999999915,
14,1,0.06000000000000227,2018.04.27 16:00,-0.16599999999999687,
15,1,0.06299999999998818,2018.04.27 15:00,-0.1030000000000087,
16,1,0.006000000000000227,2018.04.27 14:00,-0.09700000000000847,
17,1,0.01399999999999579,2018.04.27 13:00,-0.08300000000001267,
18,-1,-0.003000000000000114,2018.04.27 12:00,-0.08600000000001279,
19,-1,-0.1060000000000088,2018.04.27 11:00,-0.1920000000000216,
20,-1,-0.03399999999999181,2018.04.27 10:00,-0.2260000000000134,
21,-1,-0.04399999999999693,2018.04.27 09:00,-0.27000000000001034,
22,1,0.04200000000000159,2018.04.27 08:00,-0.22800000000000875,
23,1,0.02400000000000091,2018.04.27 07:00,-0.20400000000000784,
24,-1,-0.04999999999999716,2018.04.27 06:00,-0.254000000000005,
25,1,0.01300000000000523,2018.04.27 05:00,-0.24099999999999977,
26,1,0.04899999999999238,2018.04.27 04:00,-0.1920000000000074,
27,1,0.09499999999999886,2018.04.27 03:00,-0.09700000000000852,
28,-1,-0.09199999999999875,2018.04.27 02:00,-0.18900000000000727,
29,-1,-0.07000000000000739,2018.04.27 01:00,-0.25900000000001466,
30,1,0.1700000000000017,2018.04.27 00:00,-0.08900000000001296,
31,1,0.02400000000000091,2018.04.26 23:00,-0.06500000000001205,
32,-1,-0.01000000000000512,2018.04.26 22:00,-0.07500000000001716,
33,-1,-0.03299999999998704,2018.04.26 21:00,-0.1080000000000042,
34,-1,-0.08100000000000307,2018.04.26 20:00,-0.18900000000000727,
35,-1,-0.0589999999999975,2018.04.26 19:00,-0.24800000000000477,
36,1,0.03100000000000591,2018.04.26 18:00,-0.21699999999999886,
37,1,0.02700000000000102,2018.04.26 17:00,-0.18999999999999784,
38,-1,-0.02799999999999159,2018.04.26 16:00,-0.21799999999998942,
39,-1,-0.009999999999990905,2018.04.26 15:00,-0.22799999999998033,
40,1,0.04600000000000648,2018.04.26 14:00,-0.18199999999997385,
41,-1,-0.07699999999999818,2018.04.26 13:00,-0.25899999999997203,
42,1,0.00200000000000955,2018.04.26 12:00,-0.2569999999999625,
43,-1,-0.0589999999999975,2018.04.26 11:00,-0.31599999999996,
44,1,0.03499999999999659,2018.04.26 10:00,-0.2809999999999634,
45,-1,-0.0350000000000108,2018.04.26 09:00,-0.3159999999999742,
46,1,0.01500000000000057,2018.04.26 08:00,-0.3009999999999736,
47,-1,-0.02500000000000568,2018.04.26 07:00,-0.3259999999999793,
48,1,0.06000000000000227,2018.04.26 06:00,-0.26599999999997703,
49,1,0.01399999999999579,2018.04.26 05:00,-0.25199999999998124,
50,-1,-0.01500000000000057,2018.04.26 04:00,-0.2669999999999818,
51,1,0.125,2018.04.26 03:00,-0.1419999999999818,
52,-1,-0.09600000000000364,2018.04.26 02:00,-0.23799999999998545,
53,1,0.03199999999999648,2018.04.26 01:00,-0.20599999999998897,
54,1,0.1989999999999981,2018.04.26 00:00,-0.006999999999990875,
55,-1,-0.09100000000000819,2018.04.25 23:00,-0.09799999999999906,
56,-1,-0.0210000000000008,2018.04.25 22:00,-0.11899999999999986,
57,1,0.1670000000000016,2018.04.25 21:00,0.048000000000001736,
58,-1,-0.0309999999999917,2018.04.25 20:00,0.017000000000010035,
59,-1,-0.005000000000009663,2018.04.25 19:00,0.012000000000000371,
60,-1,-0.1620000000000061,2018.04.25 18:00,-0.15000000000000574,
61,1,0.08400000000000318,2018.04.25 17:00,-0.06600000000000256,
62,1,0.1030000000000086,2018.04.25 16:00,0.03700000000000604,
63,1,0.02899999999999636,2018.04.25 15:00,0.0660000000000024,
64,1,0.01699999999999591,2018.04.25 14:00,0.08299999999999831,
65,1,0.1189999999999998,2018.04.25 13:00,0.20199999999999813,
66,-1,-0.02299999999999613,2018.04.25 12:00,0.179000000000002,
67,1,0.02899999999999636,2018.04.25 11:00,0.20799999999999835,
68,1,0.0899999999999892,2018.04.25 10:00,0.29799999999998755,
69,-1,-0.05700000000000216,2018.04.25 09:00,0.2409999999999854,
70,1,0.03600000000000136,2018.04.25 08:00,0.27699999999998676,
71,-1,-0.001000000000004775,2018.04.25 07:00,0.275999999999982,
72,1,0.07499999999998863,2018.04.25 06:00,0.3509999999999706,
73,1,0.06400000000000716,2018.04.25 05:00,0.4149999999999778,
74,1,0.03199999999999648,2018.04.25 04:00,0.44699999999997425,
75,-1,-0.07899999999999352,2018.04.25 03:00,0.36799999999998073,
76,-1,-0.3109999999999928,2018.04.25 02:00,0.05699999999998795,
77,-1,-0.13900000000001,2018.04.25 01:00,-0.08200000000002206,
